URL;LOKALIZACJA;NAGŁOWEK;CENA;CENA_M2;POWIERZCHNIA;POKOJE;PIĘTRO;RYNEK;RODZAJ_BUDYNKU;MATERIAŁ;OKNA;OGRZEWANIE;ROK_BUDOWY;STAN_WYKOŃCZENIA;CZYNSZ;FORMA_WŁASNOŚCI;MEDIA;ZABEZPIECZENIA;WYPOSAŻENIE;INFO_DODATKOWE;DZIELNICA;DOSTEPNE_OD
https://www.otodom.pl/oferta/mieszkanie-3-pok-65m2-jezyce-bezposrednio-ID3yw2j.html#af876b5410;Poznań, Jeżyce,  Jeżycka;Mieszkanie 3-pok, 65m2, Jeżyce, bezpośrednio;379000.0;5831.0;65.0;3;;wtórny;plomba;cegła;plastikowe;miejskie;1995 ;do zamieszkania;600.0;spółdzielcze własnościowe;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'rolety antywłamaniowe'];['zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka'];['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'oddzielna kuchnia'];Jeżyce;
https://www.otodom.pl/oferta/trzypokojowe-mieszkanie-w-super-cenie-ID3yuT5.html#af876b5410;Poznań, Winogrady,  Przyjaźni;Trzypokojowe mieszkanie w super cenie!!!;285000.0;5938.0;48.0;3;;wtórny;blok;wielka płyta;plastikowe;miejskie;1968 ;do zamieszkania;550.0;spółdzielcze wł. z KW;;['drzwi / okna antywłamaniowe'];;['balkon', 'piwnica', 'oddzielna kuchnia'];Winogrady;
https://www.otodom.pl/oferta/piekny-apartament-na-grunwaldzie-parking-sauna-ID3vaXO.html#af876b5410;Poznań,  Promienista;Piękny apartament na Grunwaldzie + parking +sauna;367000.0;7043.0;52.11;2;;wtórny;apartamentowiec;;drewniane;miejskie;;do zamieszkania;480.0;pełna własność;['telewizja kablowa', 'internet'];['drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'rolety antywłamaniowe'];['zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka'];['garaż/miejsce parkingowe', 'oddzielna kuchnia', 'taras'];;10 Stycznia 2018
https://www.otodom.pl/oferta/cytadela-nowy-apartament-ID3yuKX.html#af876b5410;Poznań, Winogrady, Za Cytadelą;Cytadela, Nowy Apartament;742000.0;14000.0;53.0;2;1;wtórny;;cegła;;miejskie;2014 ;do zamieszkania;500.0;pełna własność;;['monitoring / ochrona'];;['balkon', 'winda'];Winogrady;
https://www.otodom.pl/oferta/ciasne-ale-wlasne-ID3yuK7.html#af876b5410;Poznań, Stare Miasto, Długa;"""Ciasne ale własne""";199000.0;9549.0;20.84;1;5;wtórny;kamienica;cegła;;elektryczne;1905 ;do zamieszkania;;;;;;['pom. użytkowe'];Stare Miasto;
https://www.otodom.pl/oferta/apartament-104-4-m2-solacz-ul-urbanowska-11a-ID3xJR9.html#af876b5410;Poznań, Sołacz, Urbanowska 11A;Apartament 104,4 M2 - Sołacz, ul. Urbanowska 11A;799000.0;7653.0;104.4;4;2;wtórny;apartamentowiec;cegła;drewniane;gazowe;2002 ;do zamieszkania;480.0;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'rolety antywłamaniowe'];;['balkon', 'garaż/miejsce parkingowe', 'oddzielna kuchnia', 'taras'];Sołacz;30 Czerwca 2018
https://www.otodom.pl/oferta/grunwald-2-pok-46m2-z-garazem-i-skrytka-w-cenie-ID3irga.html#af876b5410;Poznań,  Ziębicka;GRUNWALD 2-pok, 46m2 z garażem i skrytką W CENIE;294000.0;6391.0;46.0;2;;pierwotny;blok;silikat;plastikowe;gazowe;;do wykończenia;;;['telewizja kablowa', 'internet', 'telefon'];['domofon / wideofon', 'rolety antywłamaniowe'];;['piwnica', 'garaż/miejsce parkingowe', 'winda'];;
https://www.otodom.pl/oferta/mieszkanie-57-50-m-poznan-ID3vJ4L.html#af876b5410;Poznań, Grunwald, Sieradzka;Mieszkanie, 57,50 m², Poznań;330000.0;5739.0;57.5;2;;wtórny;blok;inne;plastikowe;;1999 ;;;;;;;['balkon'];Grunwald;
https://www.otodom.pl/oferta/mieszkanie-30-m-poznan-ID3woVc.html#af876b5410;Poznań, Centrum, Zeylanda;Mieszkanie, 30 m², Poznań;255000.0;8500.0;30.0;2;5;wtórny;kamienica;cegła;;;1930 ;;;;;;;;;
https://www.otodom.pl/oferta/mieszkanie-65-30-m-poznan-ID3yucP.html#af876b5410;Poznań, Łazarz, Kolejowa;Mieszkanie, 65,30 m², Poznań;360000.0;5513.0;65.3;3;1;wtórny;dom wolnostojący;cegła;plastikowe;;1952 ;;;;;;;;Łazarz;
https://www.otodom.pl/oferta/mieszkanie-37-90-m-poznan-ID3yucH.html#af876b5410;Poznań, Jeżyce, Bukowska;Mieszkanie, 37,90 m², Poznań;269000.0;7098.0;37.9;2;3;wtórny;blok;wielka płyta;plastikowe;;1974 ;;;;;;;;Jeżyce;
https://www.otodom.pl/oferta/mieszkanie-28-50-m-poznan-ID3wF9i.html#af876b5410;Poznań, Wilda, Przemysłowa;Mieszkanie, 28,50 m², Poznań;299000.0;10491.0;28.5;1;3;wtórny;blok;cegła;plastikowe;;2017 ;;;;;;;;Wilda;
https://www.otodom.pl/oferta/mieszkanie-44-97-m-poznan-ID3xfKD.html#af876b5410;Poznań, Grunwald, Przepiórcza;Mieszkanie, 44,97 m², Poznań;330000.0;7338.0;44.97;2;1;wtórny;blok;inne;plastikowe;;2000 ;;;;;;;['balkon'];Grunwald;
https://www.otodom.pl/oferta/mieszkanie-poznan-smochowice-ID3xLFN.html#7a8e73bf73;Poznań, Smochowice, Sianowska 36   C;Mieszkanie - Poznań Smochowice;620000.0;4564.0;135.84;4;1;pierwotny;apartamentowiec;;;gazowe;2018 ;do wykończenia;;pełna własność;;['domofon / wideofon', 'rolety antywłamaniowe'];;['piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'taras'];Smochowice;
https://www.otodom.pl/oferta/piekne-funkcjonalne-mieszkanie-wszedzie-blisko-ID3nB5y.html#7a8e73bf73;Poznań;Piękne, funkcjonalne mieszkanie -wszędzie blisko !;362000.0;5028.0;72.0;4;1;wtórny;szeregowiec;cegła;plastikowe;gazowe;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'rolety antywłamaniowe'];;['garaż/miejsce parkingowe', 'ogródek', 'oddzielna kuchnia', 'taras', 'dwupoziomowe'];;
https://www.otodom.pl/oferta/gotowy-do-wykonczenia-dom-poznan-plewiska-ID3vRZd.html#7a8e73bf73;Poznań,  Grunwaldzka  / Fabianowska;Gotowy do wykończenia Dom Poznań Plewiska;464000.0;3772.0;123.0;6;;pierwotny;szeregowiec;cegła;plastikowe;gazowe;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['system alarmowy', 'drzwi / okna antywłamaniowe'];;['balkon', 'garaż/miejsce parkingowe', 'ogródek', 'taras', 'dwupoziomowe'];Grunwald;1 Stycznia 2018
https://www.otodom.pl/oferta/villa-venecja-komfort-w-centrum-miasta-ID3j62a.html#7a8e73bf73;Poznań, Centrum,  Wenecjańska;VILLA VENECJA - KOMFORT W CENTRUM MIASTA;;;;277761;;;;;;;;;;;;;;['teren zamknięty', 'winda', 'garaż', 'ogródek', 'ochrona', 'tarasy'];;
https://www.otodom.pl/oferta/mieszkanie-poznan-ogrody-ul-szpitalna-ID3xOEb.html#7a8e73bf73;Poznań, Ogrody,  Szpitalna;Mieszkanie Poznań Ogrody, ul. Szpitalna;382000.0;6161.0;62.0;3;2;wtórny;blok;;plastikowe;miejskie;;do zamieszkania;250.0;pełna własność;;['domofon / wideofon'];['meble', 'piekarnik', 'kuchenka'];['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'oddzielna kuchnia'];Ogrody;31 Stycznia 2018
https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-z-balkonem-ID3y0h9.html#7a8e73bf73;Poznań, Grunwald,  Marcelińska;Mieszkanie 3 pokojowe z balkonem;570000.0;7556.0;75.44;3;4;wtórny;apartamentowiec;cegła;plastikowe;miejskie;2011 ;do zamieszkania;;pełna własność;['telewizja kablowa', 'internet'];['teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'rolety antywłamaniowe'];['zmywarka', 'lodówka', 'meble', 'piekarnik', 'pralka'];['balkon', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];Grunwald;
https://www.otodom.pl/oferta/nowe-mieszkanie-poznan-grunwald-ul-rembertowska-ID3kUyu.html#7a8e73bf73;Poznań, Grunwald, Rebertowska;Nowe mieszkanie Poznań Grunwald, ul. Rembertowska;334217.0;6110.0;54.7;3;;pierwotny;;;;;;;;;;;;['taras'];Grunwald;
https://www.otodom.pl/oferta/mieszkanie-33-40-m-poznan-ID3woVg.html#7a8e73bf73;Poznań, Centrum, Zeylanda;Mieszkanie, 33,40 m², Poznań;279000.0;8353.0;33.4;2;5;wtórny;kamienica;cegła;;;1930 ;;;;;;;;;
https://www.otodom.pl/oferta/najlepsza-kawalerka-funkcjonalna-jak-m-2-pokojow-ID3x6Cn.html#7a8e73bf73;Poznań, Grunwald,  Jugosłowiańska;Najlepsza Kawalerka+ funkcjonalna jak m. 2 pokojow;239900.0;7492.0;32.02;1;1;wtórny;blok;wielka płyta;plastikowe;miejskie;1979 ;do zamieszkania;400.0;spółdzielcze wł. z KW;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon'];['zmywarka', 'meble', 'piekarnik', 'kuchenka'];['piwnica', 'winda', 'oddzielna kuchnia'];Grunwald;22 Stycznia 2018
https://www.otodom.pl/oferta/apartamenty-na-grunwaldzie-willa-miejska-poznan-ID3ytWx.html#7a8e73bf73;Poznań, Grunwald,  Racławicka;Apartamenty na Grunwaldzie Willa Miejska Poznań;598328.0;8004.0;74.75;3;;pierwotny;apartamentowiec;cegła;plastikowe;gazowe;2017 ;do wykończenia;;pełna własność;;['teren zamknięty', 'domofon / wideofon'];;['garaż/miejsce parkingowe', 'ogródek', 'taras'];Grunwald;
https://www.otodom.pl/oferta/nowe-mieszkanie-z-duzym-tarasem-poznan-cybina-ID3ytUT.html#7a8e73bf73;Poznań, Nowe Miasto,  Sarnia;Nowe mieszkanie z dużym tarasem Poznań Cybina;274337.28;6048.0;45.36;2;1;pierwotny;apartamentowiec;cegła;plastikowe;miejskie;2017 ;do wykończenia;288.0;pełna własność;;['drzwi / okna antywłamaniowe', 'monitoring / ochrona'];;['winda', 'taras'];;31 Marca 2018
https://www.otodom.pl/oferta/apartamenty-na-grunwaldzie-willa-miejska-poznan-ID3ytR5.html#7a8e73bf73;Poznań, Grunwald, Racławicka;Apartamenty na Grunwaldzie Willa Miejska Poznań;1061108.0;7497.0;141.54;6;1;pierwotny;apartamentowiec;cegła;plastikowe;gazowe;2017 ;do wykończenia;;pełna własność;;['teren zamknięty', 'domofon / wideofon'];;['balkon', 'garaż/miejsce parkingowe', 'dwupoziomowe'];Grunwald;
https://www.otodom.pl/oferta/dwupoziomowy-apartament-w-sercu-poznania-ID3ytNJ.html#7a8e73bf73;Poznań, Grochowe Łąki;Dwupoziomowy apartament w sercu Poznania;1200000.0;7273.0;165.0;4;3;wtórny;;;plastikowe;miejskie;2000 ;do zamieszkania;1200.0;pełna własność;['telewizja kablowa', 'internet'];;;['balkon', 'piwnica', 'garaż/miejsce parkingowe'];;
https://www.otodom.pl/oferta/polecam-2-pokojowe-mieszkanie-41-m2-na-ratajach-ID3xxdW.html#7a8e73bf73;Poznań, Nowe Miasto;Polecam 2 pokojowe mieszkanie 41 m2 na Ratajach.;280463.0;6750.0;41.55;2;3;pierwotny;blok;;plastikowe;miejskie;2017 ;do wykończenia;;pełna własność;;;;['balkon', 'winda'];;
https://www.otodom.pl/oferta/nowe-3-pokojowe-mieszkanie-62-m2-na-gorczynie-ID3v9YU.html#7a8e73bf73;Poznań;Nowe 3 pokojowe mieszkanie 62 m2 na Górczynie.;390500.0;6250.0;62.48;3;2;pierwotny;blok;;plastikowe;miejskie;2017 ;do wykończenia;;;;;;['balkon', 'winda'];;
https://www.otodom.pl/oferta/nowe-mieszkanie-poznan-malta-ID3ytJp.html#7a8e73bf73;Poznań, Malta,  abp. Walentego Dymka;Nowe mieszkanie Poznań Malta;305978.0;6750.0;45.33;2;3;pierwotny;blok;cegła;drewniane;miejskie;2017 ;do wykończenia;317.0;pełna własność;;['drzwi / okna antywłamaniowe'];;['balkon', 'garaż/miejsce parkingowe', 'winda'];;31 Marca 2018
https://www.otodom.pl/oferta/nowe-mieszkanie-poznan-malta-ID3ytzt.html#7a8e73bf73;Poznań, Nowe Miasto,  abp. Walentego Dymka;Nowe mieszkanie Poznań Malta;349785.0;6750.0;51.82;3;1;pierwotny;blok;cegła;drewniane;miejskie;2017 ;do wykończenia;363.0;pełna własność;;['drzwi / okna antywłamaniowe'];;['balkon', 'garaż/miejsce parkingowe', 'winda'];;31 Marca 2018
https://www.otodom.pl/oferta/mieszkanie-74-5-m2-2-pietra-strzeszyn-prywatnie-ID3ytvT.html#7a8e73bf73;Poznań, Strzeszyn,  Biskupińska;MIESZKANIE/ 74,5 M2 /2 PIĘTRA /Strzeszyn/Prywatnie;329000.0;4417.0;74.49;3;3;wtórny;apartamentowiec;cegła;plastikowe;miejskie;2000 ;do zamieszkania;400.0;pełna własność;;['domofon / wideofon'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'dwupoziomowe'];Strzeszyn;28 Lutego 2018
https://www.otodom.pl/oferta/kawalerka-30-mkw-ii-pietro-grunwald-nowa-ID3ytwB.html#7a8e73bf73;Poznań, Grunwald,  Jeleniogórska;Kawalerka, 30 mkw, II piętro, Grunwald, NOWA;236000.0;7867.0;30.0;1;2;wtórny;blok;cegła;plastikowe;kotłownia;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona'];;['balkon', 'winda', 'oddzielna kuchnia'];Grunwald;9 Lutego 2018
https://www.otodom.pl/oferta/2-pokoje-nowewildarolna-bezposredniookazja-ID3ytwF.html#7a8e73bf73;Poznań, Wilda,  Rolna;= 2 Pokoje =NOWE=Wilda=Rolna= Bezpośrednio=OKAZJA;333000.0;7239.0;46.0;2;2;wtórny;blok;;plastikowe;miejskie;2016 ;do zamieszkania;288.0;pełna własność;;;;;Wilda;11 Lutego 2018
https://www.otodom.pl/oferta/2-pokoje-rozany-potok-wysoki-standard-duzy-taras-ID3pSFi.html#7a8e73bf73;Poznań, Umultowo,  Zygmunta Szweykowskiego 2;2 pokoje Rózany Potok wysoki standard duży taras;385000.0;7923.0;48.59;2;3;wtórny;apartamentowiec;silikat;plastikowe;miejskie;2007 ;do zamieszkania;230.0;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'rolety antywłamaniowe'];['zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka'];['taras'];Umultowo;
https://www.otodom.pl/oferta/atrakcyjne-mieszkanie-w-centrum-miasta-ID3ytcj.html#7a8e73bf73;Poznań, ŚWIĘTY MARCIN, św. Marcin;Atrakcyjne mieszkanie w centrum miasta;398000.0;6589.0;60.4;4;3;wtórny;kamienica;cegła;plastikowe;gazowe;1900 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet'];;;;;
https://www.otodom.pl/oferta/poznan-wilda-3-pok-doskonala-lokalizacja-ID3yt7B.html#7a8e73bf73;Poznań, Łazarz;Poznań, Wilda, 3 pok. Doskonała lokalizacja;330000.0;5500.0;60.0;3;3;wtórny;blok;cegła;;;;;515.0;pełna własność;;;;['balkon', 'piwnica', 'oddzielna kuchnia'];Łazarz;
https://www.otodom.pl/oferta/wilda-nowa-kawalerka-ID3yt6f.html#7a8e73bf73;Poznań, Wilda,  Saperska 30;Wilda, nowa kawalerka;229000.0;7486.0;30.59;1;4;pierwotny;blok;;;miejskie;2019 ;;;pełna własność;;['teren zamknięty', 'domofon / wideofon'];;['balkon', 'winda', 'oddzielna kuchnia'];Wilda;
https://www.otodom.pl/oferta/sliczne-mieszkanie-centrum-gotowe-do-zamieszkania-ID38kVa.html#7a8e73bf73;Poznań, Centrum,  Kazimierza Wielkiego;Śliczne mieszkanie, centrum-gotowe do zamieszkania;375000.0;7353.0;51.0;2;1;wtórny;blok;cegła;plastikowe;miejskie;;do zamieszkania;;;['telewizja kablowa', 'internet'];['drzwi / okna antywłamaniowe', 'domofon / wideofon'];['zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka'];['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'oddzielna kuchnia'];;
https://www.otodom.pl/oferta/mieszkanie-39-m-poznan-ID3yt1p.html#7a8e73bf73;Poznań, Winogrady,  Pod Lipami;Mieszkanie, 39 m², Poznań;265000.0;6795.0;39.0;2;5;wtórny;blok;;plastikowe;miejskie;1980 ;;400.0;spółdzielcze własnościowe;['telewizja kablowa', 'internet'];;;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda'];Winogrady;
https://www.otodom.pl/oferta/okazja-ogrody-2-pokoje-6-pietro-ID3vGzJ.html#7a8e73bf73;Poznań, Jeżyce,  Michała Kajki;Okazja, Ogrody, 2 pokoje, 6 piętro;249000.0;7174.0;34.71;2;6;pierwotny;apartamentowiec;pustak;plastikowe;miejskie;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda'];Jeżyce;
https://www.otodom.pl/oferta/dwojka-na-bulgarskiej-okazja-ID3ysSf.html#7a8e73bf73;Poznań, Grunwald, Bułgarska;Dwójka na Bułgarskiej, okazja !!!;240000.0;6316.0;38.0;2;4;wtórny;blok;cegła;plastikowe;miejskie;1965 ;do zamieszkania;;spółdzielcze wł. z KW;;;;;Grunwald;
https://www.otodom.pl/oferta/ciasne-ale-wlasne-ID3ysNB.html#7a8e73bf73;Poznań, Stare Miasto, Długa;"""Ciasne ale własne""";199000.0;9549.0;20.84;1;5;wtórny;kamienica;cegła;;elektryczne;1905 ;do zamieszkania;;;;;;['pom. użytkowe'];Stare Miasto;
https://www.otodom.pl/oferta/sloneczna-kawalerka-z-ogrodkiem-poznan-strzeszyn-ID3v8we.html#7a8e73bf73;Poznań, Strzeszyn,  Tadeusza Mikke;Słoneczna kawalerka z ogródkiem Poznań Strzeszyn;199220.0;7000.0;28.46;1;;pierwotny;blok;silikat;drewniane;miejskie;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon'];;['piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'winda'];Strzeszyn;
https://www.otodom.pl/oferta/nowe-mieszkanie-wysoka-jakosc-poznan-strzeszyn-ID3v9r6.html#7a8e73bf73;Poznań, Strzeszyn,  Tadeusza Mikke;Nowe mieszkanie, wysoka jakość, Poznań Strzeszyn;245051.1;6790.0;36.09;2;2;pierwotny;blok;silikat;drewniane;miejskie;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon'];;['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda'];Strzeszyn;
https://www.otodom.pl/oferta/mieszkanie-poznan-smochowice-ID3xLFN.html#87d1430299;Poznań, Smochowice, Sianowska 36   C;Mieszkanie - Poznań Smochowice;620000.0;4564.0;135.84;4;1;pierwotny;apartamentowiec;;;gazowe;2018 ;do wykończenia;;pełna własność;;['domofon / wideofon', 'rolety antywłamaniowe'];;['piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'taras'];Smochowice;
https://www.otodom.pl/oferta/piekne-funkcjonalne-mieszkanie-wszedzie-blisko-ID3nB5y.html#87d1430299;Poznań;Piękne, funkcjonalne mieszkanie -wszędzie blisko !;362000.0;5028.0;72.0;4;1;wtórny;szeregowiec;cegła;plastikowe;gazowe;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'rolety antywłamaniowe'];;['garaż/miejsce parkingowe', 'ogródek', 'oddzielna kuchnia', 'taras', 'dwupoziomowe'];;
https://www.otodom.pl/oferta/gotowy-do-wykonczenia-dom-poznan-plewiska-ID3vRZd.html#87d1430299;Poznań,  Grunwaldzka  / Fabianowska;Gotowy do wykończenia Dom Poznań Plewiska;464000.0;3772.0;123.0;6;;pierwotny;szeregowiec;cegła;plastikowe;gazowe;2018 ;do wykończenia;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['system alarmowy', 'drzwi / okna antywłamaniowe'];;['balkon', 'garaż/miejsce parkingowe', 'ogródek', 'taras', 'dwupoziomowe'];Grunwald;1 Stycznia 2018
https://www.otodom.pl/oferta/villa-venecja-komfort-w-centrum-miasta-ID3j62a.html#87d1430299;Poznań, Centrum,  Wenecjańska;VILLA VENECJA - KOMFORT W CENTRUM MIASTA;;;;277761;;;;;;;;;;;;;;['teren zamknięty', 'winda', 'garaż', 'ogródek', 'ochrona', 'tarasy'];;
https://www.otodom.pl/oferta/szyperska-13-mieszkanie-56-m2-dobra-inwestycja-ID2Hyk2.html#87d1430299;Poznań, Stare Miasto, Szyperska 13;SZYPERSKA 13 MIESZKANIE 56 M2 DOBRA INWESTYCJA;399000.0;7156.0;55.76;2;2;wtórny;apartamentowiec;cegła;drewniane;miejskie;2005 ;do zamieszkania;500.0;pełna własność;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona'];['lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka'];['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia'];Stare Miasto;18 Października 2017
https://www.otodom.pl/oferta/bezposrednio-piekne-mieszkanie-w-centrum-poznania-ID3vKf1.html#87d1430299;Poznań, Grunwald,  Augustyna Szamarzewskiego;Bezpośrednio! Piękne mieszkanie w centrum Poznania;323900.0;7198.0;45.0;2;3;wtórny;blok;cegła;;miejskie;1951 ;do zamieszkania;500.0;pełna własność;['telewizja kablowa', 'internet'];['domofon / wideofon'];['lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka'];['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'oddzielna kuchnia'];Grunwald;22 Stycznia 2018
https://www.otodom.pl/oferta/mieszkanie-64-m-poznan-ID3gqzm.html#87d1430299;Poznań, Grunwald,  Międzyborska;Mieszkanie, 64 m², Poznań;445000.0;6899.0;64.5;3;1;wtórny;blok;cegła;plastikowe;miejskie;1990 ;do zamieszkania;600.0;spółdzielcze wł. z KW;['telewizja kablowa', 'internet', 'telefon'];['drzwi / okna antywłamaniowe', 'domofon / wideofon'];['zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka'];['balkon', 'piwnica'];Grunwald;1 Marca 2018
https://www.otodom.pl/oferta/mieszkanie-2-pok-53-8m2-strzeszyn-biskupinska-ID3tMhq.html#87d1430299;Poznań, Strzeszyn,  Biskupińska;Mieszkanie 2-pok. 53,8m2, Strzeszyn - Biskupińska;275000.0;5112.0;53.8;2;;wtórny;blok;cegła;plastikowe;gazowe;;do zamieszkania;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];;['zmywarka', 'lodówka', 'kuchenka', 'pralka'];['piwnica', 'garaż/miejsce parkingowe', 'oddzielna kuchnia', 'pom. użytkowe'];Strzeszyn;
https://www.otodom.pl/oferta/3-pokoje-osobna-kuchnia-poddasze-plewiska-ID3ysBB.html#87d1430299;Poznań, Junikowo;3 pokoje, osobna kuchnia + poddasze - Plewiska;355000.0;4277.0;83.0;3;1;wtórny;szeregowiec;cegła;plastikowe;gazowe;2010 ;do zamieszkania;100.0;pełna własność;['telewizja kablowa', 'internet'];['drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'rolety antywłamaniowe'];['zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka'];['balkon', 'garaż/miejsce parkingowe', 'oddzielna kuchnia', 'dwupoziomowe'];Junikowo;
https://www.otodom.pl/oferta/poznan-jezyce-10-mieszkan-ID3ysxR.html#87d1430299;Poznań, Jeżyce;Poznań Jeżyce 10 mieszkań;1310000.0;4517.0;290.0;10;;pierwotny;kamienica;cegła;plastikowe;;1920 ;;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];;;;Jeżyce;
https://www.otodom.pl/oferta/okazja-niedrogie-mieszk-2pok-rataje-os-lecha-ID3ycOr.html#87d1430299;Poznań, Rataje, Oś. Lecha;OKAZJA ! Niedrogie mieszk.2pok. Rataje -Oś. Lecha;230000.0;5556.0;41.4;2;4;wtórny;blok;cegła;plastikowe;miejskie;;do zamieszkania;576.0;spółdzielcze własnościowe;['telewizja kablowa'];['domofon / wideofon'];['lodówka', 'piekarnik', 'kuchenka'];['balkon', 'piwnica', 'oddzielna kuchnia'];Rataje;17 Lutego 2018
https://www.otodom.pl/oferta/mieszkanie-65-m-poznan-ID3ysx1.html#87d1430299;Poznań, Wilda, Przemysłowa;Mieszkanie, 65 m², Poznań;445000.0;6846.0;65.0;3;4;wtórny;blok;;;;2010 ;;;pełna własność;;;;;Wilda;
https://www.otodom.pl/oferta/mieszkanie-25-m-poznan-ID3ysvP.html#87d1430299;Poznań, Rataje, Piastowskie os.;Mieszkanie, 25 m², Poznań;215000.0;8600.0;25.0;1;3;wtórny;blok;;;miejskie;;;;pełna własność;;['domofon / wideofon'];;['piwnica', 'winda'];Rataje;
https://www.otodom.pl/oferta/poznan-jezyce-22-mkw-ID3yssD.html#87d1430299;Poznań, Jeżyce,  Żurawia;Poznań Jeżyce 22 mkw;130000.0;5909.0;22.0;1;;wtórny;kamienica;cegła;plastikowe;;1920 ;;;pełna własność;['telewizja kablowa', 'internet', 'telefon'];;;;Jeżyce;
https://www.otodom.pl/oferta/mieszkanie-z-ogrodem-niczym-dom-willa-miejska-ID3v2RC.html#87d1430299;Poznań, Naramowice,  Błażeja;Mieszkanie z ogrodem niczym dom (willa miejska);639000.0;7644.0;83.6;4;;wtórny;;cegła;plastikowe;gazowe;2008 ;do zamieszkania;250.0;pełna własność;['telewizja kablowa'];['system alarmowy', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'rolety antywłamaniowe'];['zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka'];['garaż/miejsce parkingowe', 'ogródek', 'oddzielna kuchnia', 'taras', 'pom. użytkowe'];Naramowice;21 Stycznia 2018
https://www.otodom.pl/oferta/3-pokoje-ogrodek-nowe-winogrady-okazja-ID3ysht.html#87d1430299;Poznań, Winogrady, Hawelańska, Serbska;3 pokoje, ogródek, Nowe Winogrady, okazja!;314940.0;6057.0;52.0;3;;wtórny;;;;;2018 ;;;;;;;['balkon', 'winda', 'taras'];Winogrady;
https://www.otodom.pl/oferta/mieszkanie-51-m-poznan-ID3yshx.html#87d1430299;Poznań, Ogrody, Kajki, Św. Wawrzyńca, Dąbrowskiego, Niestachowska;Mieszkanie, 51 m², Poznań;324607.0;6365.0;51.0;3;2;wtórny;;;;;2018 ;;;;;;;['balkon', 'winda', 'taras'];Ogrody;
